dim,k,Var3,r,steps,integral,a_1,a_2,a_3,u_1,u_2,u_3
3,8,cont,4,6017,0.707609693757018,0.279617770066109,0.479743090475183,0.405995268311609,0.909255061671775,0.642812974261832,0.628685522156717
3,9,cont,4,13953,0.707610701018316,0.279617770066109,0.479743090475183,0.405995268311609,0.909255061671775,0.642812974261832,0.628685522156717
3,10,cont,4,32001,0.707610873880457,0.279617770066109,0.479743090475183,0.405995268311609,0.909255061671775,0.642812974261832,0.628685522156717
3,11,cont,4,72705,0.707610924135575,0.279617770066109,0.479743090475183,0.405995268311609,0.909255061671775,0.642812974261832,0.628685522156717
3,1,cont,5,7,0.683485029996027,0.255231785419938,0.272012531828081,0.379460713682486,0.257584904861149,0.951303564634363,0.0462057599233064
3,2,cont,5,25,0.691999554194282,0.255231785419938,0.272012531828081,0.379460713682486,0.257584904861149,0.951303564634363,0.0462057599233064
3,3,cont,5,69,0.694158919984812,0.255231785419938,0.272012531828081,0.379460713682486,0.257584904861149,0.951303564634363,0.0462057599233064
3,4,cont,5,177,0.694128327317466,0.255231785419938,0.272012531828081,0.379460713682486,0.257584904861149,0.951303564634363,0.0462057599233064
3,5,cont,5,441,0.694284109764546,0.255231785419938,0.272012531828081,0.379460713682486,0.257584904861149,0.951303564634363,0.0462057599233064
3,6,cont,5,1073,0.694289454734548,0.255231785419938,0.272012531828081,0.379460713682486,0.257584904861149,0.951303564634363,0.0462057599233064
3,7,cont,5,2561,0.69428908072738,0.255231785419938,0.272012531828081,0.379460713682486,0.257584904861149,0.951303564634363,0.0462057599233064
3,8,cont,5,6017,0.694290711236099,0.255231785419938,0.272012531828081,0.379460713682486,0.257584904861149,0.951303564634363,0.0462057599233064
3,9,cont,5,13953,0.694290796817237,0.255231785419938,0.272012531828081,0.379460713682486,0.257584904861149,0.951303564634363,0.0462057599233064
3,10,cont,5,32001,0.694291047743509,0.255231785419938,0.272012531828081,0.379460713682486,0.257584904861149,0.951303564634363,0.0462057599233064
3,11,cont,5,72705,0.694290999989798,0.255231785419938,0.272012531828081,0.379460713682486,0.257584904861149,0.951303564634363,0.0462057599233064
3,1,gaus,1,7,0.948587008381961,0.399538961479608,0.26876271405354,0.34787250011719,0.878663782129359,0.402179094135287,0.561323323830618
3,2,gaus,1,25,0.948665831102888,0.399538961479608,0.26876271405354,0.34787250011719,0.878663782129359,0.402179094135287,0.561323323830618
3,3,gaus,1,69,0.94866799293484,0.399538961479608,0.26876271405354,0.34787250011719,0.878663782129359,0.402179094135287,0.561323323830618
3,4,gaus,1,177,0.948667991642914,0.399538961479608,0.26876271405354,0.34787250011719,0.878663782129359,0.402179094135287,0.561323323830618
3,5,gaus,1,441,0.948667991578419,0.399538961479608,0.26876271405354,0.34787250011719,0.878663782129359,0.402179094135287,0.561323323830618
3,6,gaus,1,1073,0.948667991578207,0.399538961479608,0.26876271405354,0.34787250011719,0.878663782129359,0.402179094135287,0.561323323830618
3,7,gaus,1,2561,0.948667991578206,0.399538961479608,0.26876271405354,0.34787250011719,0.878663782129359,0.402179094135287,0.561323323830618
3,8,gaus,1,6017,0.948667991578206,0.399538961479608,0.26876271405354,0.34787250011719,0.878663782129359,0.402179094135287,0.561323323830618
3,9,gaus,1,13953,0.948667991578208,0.399538961479608,0.26876271405354,0.34787250011719,0.878663782129359,0.402179094135287,0.561323323830618
3,10,gaus,1,32001,0.948667991578209,0.399538961479608,0.26876271405354,0.34787250011719,0.878663782129359,0.402179094135287,0.561323323830618
3,11,gaus,1,72705,0.948667991578198,0.399538961479608,0.26876271405354,0.34787250011719,0.878663782129359,0.402179094135287,0.561323323830618
3,1,gaus,2,7,0.954724261794511,0.278072300248693,0.316801136526368,0.316598093910956,0.35498512741472,0.244788992597819,0.1080283112025
3,2,gaus,2,25,0.954787004995896,0.278072300248693,0.316801136526368,0.316598093910956,0.35498512741472,0.244788992597819,0.1080283112025
3,3,gaus,2,69,0.954788046741241,0.278072300248693,0.316801136526368,0.316598093910956,0.35498512741472,0.244788992597819,0.1080283112025
3,4,gaus,2,177,0.954788045467223,0.278072300248693,0.316801136526368,0.316598093910956,0.35498512741472,0.244788992597819,0.1080283112025
3,5,gaus,2,441,0.954788045442907,0.278072300248693,0.316801136526368,0.316598093910956,0.35498512741472,0.244788992597819,0.1080283112025
3,6,gaus,2,1073,0.954788045442843,0.278072300248693,0.316801136526368,0.316598093910956,0.35498512741472,0.244788992597819,0.1080283112025
3,7,gaus,2,2561,0.954788045442844,0.278072300248693,0.316801136526368,0.316598093910956,0.35498512741472,0.244788992597819,0.1080283112025
3,8,gaus,2,6017,0.954788045442844,0.278072300248693,0.316801136526368,0.316598093910956,0.35498512741472,0.244788992597819,0.1080283112025
3,9,gaus,2,13953,0.954788045442841,0.278072300248693,0.316801136526368,0.316598093910956,0.35498512741472,0.244788992597819,0.1080283112025
3,10,gaus,2,32001,0.954788045442839,0.278072300248693,0.316801136526368,0.316598093910956,0.35498512741472,0.244788992597819,0.1080283112025
3,11,gaus,2,72705,0.954788045442846,0.278072300248693,0.316801136526368,0.316598093910956,0.35498512741472,0.244788992597819,0.1080283112025
3,1,gaus,3,7,0.920720972624735,0.286898553437276,0.480175008411521,0.482365316863598,0.936081279623042,0.186176927923841,0.507435095452657
3,2,gaus,3,25,0.920851914408153,0.286898553437276,0.480175008411521,0.482365316863598,0.936081279623042,0.186176927923841,0.507435095452657
3,3,gaus,3,69,0.920860101195609,0.286898553437276,0.480175008411521,0.482365316863598,0.936081279623042,0.186176927923841,0.507435095452657
3,4,gaus,3,177,0.920860110392267,0.286898553437276,0.480175008411521,0.482365316863598,0.936081279623042,0.186176927923841,0.507435095452657
3,5,gaus,3,441,0.920860109990661,0.286898553437276,0.480175008411521,0.482365316863598,0.936081279623042,0.186176927923841,0.507435095452657
3,6,gaus,3,1073,0.920860109988567,0.286898553437276,0.480175008411521,0.482365316863598,0.936081279623042,0.186176927923841,0.507435095452657
3,7,gaus,3,2561,0.920860109988565,0.286898553437276,0.480175008411521,0.482365316863598,0.936081279623042,0.186176927923841,0.507435095452657
3,8,gaus,3,6017,0.920860109988558,0.286898553437276,0.480175008411521,0.482365316863598,0.936081279623042,0.186176927923841,0.507435095452657
3,9,gaus,3,13953,0.92086010998856,0.286898553437276,0.480175008411521,0.482365316863598,0.936081279623042,0.186176927923841,0.507435095452657
3,10,gaus,3,32001,0.920860109988564,0.286898553437276,0.480175008411521,0.482365316863598,0.936081279623042,0.186176927923841,0.507435095452657
3,11,gaus,3,72705,0.920860109988567,0.286898553437276,0.480175008411521,0.482365316863598,0.936081279623042,0.186176927923841,0.507435095452657
3,1,gaus,4,7,0.882606919089244,0.430509026651288,0.46964632524963,0.346861676345589,0.136751414122753,0.871569210195413,0.0123551045927317
3,2,gaus,4,25,0.882772107596929,0.430509026651288,0.46964632524963,0.346861676345589,0.136751414122753,0.871569210195413,0.0123551045927317
3,3,gaus,4,69,0.882778021502247,0.430509026651288,0.46964632524963,0.346861676345589,0.136751414122753,0.871569210195413,0.0123551045927317
3,4,gaus,4,177,0.882778013822281,0.430509026651288,0.46964632524963,0.346861676345589,0.136751414122753,0.871569210195413,0.0123551045927317
3,5,gaus,4,441,0.882778013429086,0.430509026651288,0.46964632524963,0.346861676345589,0.136751414122753,0.871569210195413,0.0123551045927317
3,6,gaus,4,1073,0.882778013427218,0.430509026651288,0.46964632524963,0.346861676345589,0.136751414122753,0.871569210195413,0.0123551045927317
3,7,gaus,4,2561,0.882778013427213,0.430509026651288,0.46964632524963,0.346861676345589,0.136751414122753,0.871569210195413,0.0123551045927317
3,8,gaus,4,6017,0.882778013427209,0.430509026651288,0.46964632524963,0.346861676345589,0.136751414122753,0.871569210195413,0.0123551045927317
3,9,gaus,4,13953,0.882778013427216,0.430509026651288,0.46964632524963,0.346861676345589,0.136751414122753,0.871569210195413,0.0123551045927317
3,10,gaus,4,32001,0.882778013427219,0.430509026651288,0.46964632524963,0.346861676345589,0.136751414122753,0.871569210195413,0.0123551045927317
3,11,gaus,4,72705,0.88277801342722,0.430509026651288,0.46964632524963,0.346861676345589,0.136751414122753,0.871569210195413,0.0123551045927317
3,1,gaus,5,7,0.910610303901942,0.414914752606224,0.44491555072455,0.339640671616686,0.246430445482503,0.111723553462704,0.846781138792694
3,2,gaus,5,25,0.91076801741157,0.414914752606224,0.44491555072455,0.339640671616686,0.246430445482503,0.111723553462704,0.846781138792694
3,3,gaus,5,69,0.910773046414885,0.414914752606224,0.44491555072455,0.339640671616686,0.246430445482503,0.111723553462704,0.846781138792694
3,4,gaus,5,177,0.91077303905281,0.414914752606224,0.44491555072455,0.339640671616686,0.246430445482503,0.111723553462704,0.846781138792694
3,5,gaus,5,441,0.910773038744156,0.414914752606224,0.44491555072455,0.339640671616686,0.246430445482503,0.111723553462704,0.846781138792694
3,6,gaus,5,1073,0.910773038742774,0.414914752606224,0.44491555072455,0.339640671616686,0.246430445482503,0.111723553462704,0.846781138792694
3,7,gaus,5,2561,0.91077303874277,0.414914752606224,0.44491555072455,0.339640671616686,0.246430445482503,0.111723553462704,0.846781138792694
3,8,gaus,5,6017,0.910773038742775,0.414914752606224,0.44491555072455,0.339640671616686,0.246430445482503,0.111723553462704,0.846781138792694
3,9,gaus,5,13953,0.910773038742773,0.414914752606224,0.44491555072455,0.339640671616686,0.246430445482503,0.111723553462704,0.846781138792694
3,10,gaus,5,32001,0.910773038742774,0.414914752606224,0.44491555072455,0.339640671616686,0.246430445482503,0.111723553462704,0.846781138792694
3,11,gaus,5,72705,0.910773038742771,0.414914752606224,0.44491555072455,0.339640671616686,0.246430445482503,0.111723553462704,0.846781138792694
3,1,disc,1,7,0,0.332366801149247,0.325207538571035,0.376642790081913,0.184135410449119,0.0101795572933461,0.0859147851847423
3,2,disc,1,25,0.0335339291109215,0.332366801149247,0.325207538571035,0.376642790081913,0.184135410449119,0.0101795572933461,0.0859147851847423
3,3,disc,1,69,0.036408898647082,0.332366801149247,0.325207538571035,0.376642790081913,0.184135410449119,0.0101795572933461,0.0859147851847423
3,4,disc,1,177,-0.00932489396824182,0.332366801149247,0.325207538571035,0.376642790081913,0.184135410449119,0.0101795572933461,0.0859147851847423
3,5,disc,1,441,-0.00609398623267204,0.332366801149247,0.325207538571035,0.376642790081913,0.184135410449119,0.0101795572933461,0.0859147851847423
3,6,disc,1,1073,0.00840313290342046,0.332366801149247,0.325207538571035,0.376642790081913,0.184135410449119,0.0101795572933461,0.0859147851847423
3,7,disc,1,2561,0.00138191978024564,0.332366801149247,0.325207538571035,0.376642790081913,0.184135410449119,0.0101795572933461,0.0859147851847423
3,8,disc,1,6017,0.000562495111621165,0.332366801149247,0.325207538571035,0.376642790081913,0.184135410449119,0.0101795572933461,0.0859147851847423
3,9,disc,1,13953,0.00172506414217841,0.332366801149247,0.325207538571035,0.376642790081913,0.184135410449119,0.0101795572933461,0.0859147851847423
3,10,disc,1,32001,0.00182679553898186,0.332366801149247,0.325207538571035,0.376642790081913,0.184135410449119,0.0101795572933461,0.0859147851847423
3,11,disc,1,72705,0.00226429841495967,0.332366801149247,0.325207538571035,0.376642790081913,0.184135410449119,0.0101795572933461,0.0859147851847423
3,1,disc,2,7,0.241976419391676,0.444927482753151,0.294365569046433,0.451323373202972,0.386605295004411,0.937296385592923,0.159541227572663
3,2,disc,2,25,0.417837723671146,0.444927482753151,0.294365569046433,0.451323373202972,0.386605295004411,0.937296385592923,0.159541227572663
3,3,disc,2,69,0.590620373420161,0.444927482753151,0.294365569046433,0.451323373202972,0.386605295004411,0.937296385592923,0.159541227572663
3,4,disc,2,177,0.499883760202452,0.444927482753151,0.294365569046433,0.451323373202972,0.386605295004411,0.937296385592923,0.159541227572663
3,5,disc,2,441,0.576554541593599,0.444927482753151,0.294365569046433,0.451323373202972,0.386605295004411,0.937296385592923,0.159541227572663
3,6,disc,2,1073,0.570526562040957,0.444927482753151,0.294365569046433,0.451323373202972,0.386605295004411,0.937296385592923,0.159541227572663
3,7,disc,2,2561,0.569982596590878,0.444927482753151,0.294365569046433,0.451323373202972,0.386605295004411,0.937296385592923,0.159541227572663
3,8,disc,2,6017,0.575814488590137,0.444927482753151,0.294365569046433,0.451323373202972,0.386605295004411,0.937296385592923,0.159541227572663
3,9,disc,2,13953,0.573329787485529,0.444927482753151,0.294365569046433,0.451323373202972,0.386605295004411,0.937296385592923,0.159541227572663
3,10,disc,2,32001,0.576264673756451,0.444927482753151,0.294365569046433,0.451323373202972,0.386605295004411,0.937296385592923,0.159541227572663
3,11,disc,2,72705,0.574165018822303,0.444927482753151,0.294365569046433,0.451323373202972,0.386605295004411,0.937296385592923,0.159541227572663
3,1,disc,3,7,0.231482887912157,0.342943602751169,0.345718133762778,0.314076682717023,0.562383811081336,0.470074765555492,0.35961164119398
3,2,disc,3,25,0.392197244492865,0.342943602751169,0.345718133762778,0.314076682717023,0.562383811081336,0.470074765555492,0.35961164119398
3,3,disc,3,69,0.481933221751657,0.342943602751169,0.345718133762778,0.314076682717023,0.562383811081336,0.470074765555492,0.35961164119398
3,4,disc,3,177,0.477576164695693,0.342943602751169,0.345718133762778,0.314076682717023,0.562383811081336,0.470074765555492,0.35961164119398
3,5,disc,3,441,0.446120947010747,0.342943602751169,0.345718133762778,0.314076682717023,0.562383811081336,0.470074765555492,0.35961164119398
3,6,disc,3,1073,0.385362706715472,0.342943602751169,0.345718133762778,0.314076682717023,0.562383811081336,0.470074765555492,0.35961164119398
3,7,disc,3,2561,0.378914875570077,0.342943602751169,0.345718133762778,0.314076682717023,0.562383811081336,0.470074765555492,0.35961164119398
3,8,disc,3,6017,0.37949491790573,0.342943602751169,0.345718133762778,0.314076682717023,0.562383811081336,0.470074765555492,0.35961164119398
3,9,disc,3,13953,0.375219257690866,0.342943602751169,0.345718133762778,0.314076682717023,0.562383811081336,0.470074765555492,0.35961164119398
3,10,disc,3,32001,0.37368138700531,0.342943602751169,0.345718133762778,0.314076682717023,0.562383811081336,0.470074765555492,0.35961164119398
3,11,disc,3,72705,0.371119491569533,0.342943602751169,0.345718133762778,0.314076682717023,0.562383811081336,0.470074765555492,0.35961164119398
3,1,disc,4,7,1.06600684169958,0.299505182679929,0.276096041860809,0.472103336561014,0.972037906953203,0.660564523740152,0.505286560269733
3,2,disc,4,25,1.14385720735696,0.299505182679929,0.276096041860809,0.472103336561014,0.972037906953203,0.660564523740152,0.505286560269733
3,3,disc,4,69,1.01388015571703,0.299505182679929,0.276096041860809,0.472103336561014,0.972037906953203,0.660564523740152,0.505286560269733
3,4,disc,4,177,1.0576881856931,0.299505182679929,0.276096041860809,0.472103336561014,0.972037906953203,0.660564523740152,0.505286560269733
3,5,disc,4,441,1.03738965421702,0.299505182679929,0.276096041860809,0.472103336561014,0.972037906953203,0.660564523740152,0.505286560269733
3,6,disc,4,1073,1.03049442464487,0.299505182679929,0.276096041860809,0.472103336561014,0.972037906953203,0.660564523740152,0.505286560269733
3,7,disc,4,2561,1.0529650659902,0.299505182679929,0.276096041860809,0.472103336561014,0.972037906953203,0.660564523740152,0.505286560269733
3,8,disc,4,6017,1.04231785897225,0.299505182679929,0.276096041860809,0.472103336561014,0.972037906953203,0.660564523740152,0.505286560269733
3,9,disc,4,13953,1.04645071743175,0.299505182679929,0.276096041860809,0.472103336561014,0.972037906953203,0.660564523740152,0.505286560269733
3,10,disc,4,32001,1.04450991829579,0.299505182679929,0.276096041860809,0.472103336561014,0.972037906953203,0.660564523740152,0.505286560269733
3,11,disc,4,72705,1.04557562565313,0.299505182679929,0.276096041860809,0.472103336561014,0.972037906953203,0.660564523740152,0.505286560269733
3,1,disc,5,7,0,0.462690532476495,0.319858245103122,0.477979904484343,0.362959966336052,0.453713606901237,0.0647936415783419
3,2,disc,5,25,0.0352768271169767,0.462690532476495,0.319858245103122,0.477979904484343,0.362959966336052,0.453713606901237,0.0647936415783419
3,3,disc,5,69,0.0987210679531353,0.462690532476495,0.319858245103122,0.477979904484343,0.362959966336052,0.453713606901237,0.0647936415783419
3,4,disc,5,177,0.177680096223324,0.462690532476495,0.319858245103122,0.477979904484343,0.362959966336052,0.453713606901237,0.0647936415783419
3,5,disc,5,441,0.223612650108087,0.462690532476495,0.319858245103122,0.477979904484343,0.362959966336052,0.453713606901237,0.0647936415783419
3,6,disc,5,1073,0.254645916389947,0.462690532476495,0.319858245103122,0.477979904484343,0.362959966336052,0.453713606901237,0.0647936415783419
3,7,disc,5,2561,0.260474556950131,0.462690532476495,0.319858245103122,0.477979904484343,0.362959966336052,0.453713606901237,0.0647936415783419
3,8,disc,5,6017,0.256788126156656,0.462690532476495,0.319858245103122,0.477979904484343,0.362959966336052,0.453713606901237,0.0647936415783419
3,9,disc,5,13953,0.249886069747674,0.462690532476495,0.319858245103122,0.477979904484343,0.362959966336052,0.453713606901237,0.0647936415783419
3,10,disc,5,32001,0.247944046049422,0.462690532476495,0.319858245103122,0.477979904484343,0.362959966336052,0.453713606901237,0.0647936415783419
3,11,disc,5,72705,0.246570612138732,0.462690532476495,0.319858245103122,0.477979904484343,0.362959966336052,0.453713606901237,0.0647936415783419
3,1,oscil,1,7,0.627254467924687,0.417067454145115,0.333860742300134,0.259448569115346,0.0597701738011598,0.615966324872765,0.563943232899573
3,2,oscil,1,25,0.627286489059385,0.417067454145115,0.333860742300134,0.259448569115346,0.0597701738011598,0.615966324872765,0.563943232899573
3,3,oscil,1,69,0.627286517445912,0.417067454145115,0.333860742300134,0.259448569115346,0.0597701738011598,0.615966324872765,0.563943232899573
3,4,oscil,1,177,0.627286517321351,0.417067454145115,0.333860742300134,0.259448569115346,0.0597701738011598,0.615966324872765,0.563943232899573
3,5,oscil,1,441,0.627286517321184,0.417067454145115,0.333860742300134,0.259448569115346,0.0597701738011598,0.615966324872765,0.563943232899573
3,6,oscil,1,1073,0.627286517321184,0.417067454145115,0.333860742300134,0.259448569115346,0.0597701738011598,0.615966324872765,0.563943232899573
3,7,oscil,1,2561,0.627286517321185,0.417067454145115,0.333860742300134,0.259448569115346,0.0597701738011598,0.615966324872765,0.563943232899573
3,8,oscil,1,6017,0.627286517321186,0.417067454145115,0.333860742300134,0.259448569115346,0.0597701738011598,0.615966324872765,0.563943232899573
3,9,oscil,1,13953,0.627286517321185,0.417067454145115,0.333860742300134,0.259448569115346,0.0597701738011598,0.615966324872765,0.563943232899573
3,10,oscil,1,32001,0.627286517321186,0.417067454145115,0.333860742300134,0.259448569115346,0.0597701738011598,0.615966324872765,0.563943232899573
3,11,oscil,1,72705,0.627286517321184,0.417067454145115,0.333860742300134,0.259448569115346,0.0597701738011598,0.615966324872765,0.563943232899573
3,1,oscil,2,7,-0.706819910800888,0.332768683999309,0.434354877488291,0.391859970969794,0.285785219292139,0.931249052120084,0.799851727135939
3,2,oscil,2,25,-0.706885167719987,0.332768683999309,0.434354877488291,0.391859970969794,0.285785219292139,0.931249052120084,0.799851727135939
3,3,oscil,2,69,-0.706885214621776,0.332768683999309,0.434354877488291,0.391859970969794,0.285785219292139,0.931249052120084,0.799851727135939
3,4,oscil,2,177,-0.706885214151789,0.332768683999309,0.434354877488291,0.391859970969794,0.285785219292139,0.931249052120084,0.799851727135939
3,5,oscil,2,441,-0.706885214150984,0.332768683999309,0.434354877488291,0.391859970969794,0.285785219292139,0.931249052120084,0.799851727135939
3,6,oscil,2,1073,-0.706885214150983,0.332768683999309,0.434354877488291,0.391859970969794,0.285785219292139,0.931249052120084,0.799851727135939
3,7,oscil,2,2561,-0.706885214150984,0.332768683999309,0.434354877488291,0.391859970969794,0.285785219292139,0.931249052120084,0.799851727135939
3,8,oscil,2,6017,-0.706885214150981,0.332768683999309,0.434354877488291,0.391859970969794,0.285785219292139,0.931249052120084,0.799851727135939
3,9,oscil,2,13953,-0.706885214150983,0.332768683999309,0.434354877488291,0.391859970969794,0.285785219292139,0.931249052120084,0.799851727135939
3,10,oscil,2,32001,-0.706885214150983,0.332768683999309,0.434354877488291,0.391859970969794,0.285785219292139,0.931249052120084,0.799851727135939
3,11,oscil,2,72705,-0.706885214150999,0.332768683999309,0.434354877488291,0.391859970969794,0.285785219292139,0.931249052120084,0.799851727135939
3,1,oscil,3,7,0.690630415132223,0.446044165187082,0.495203709590926,0.422486048186424,0.0160636671491574,0.425514554937692,0.0293784350191676
3,2,oscil,3,25,0.690754375832342,0.446044165187082,0.495203709590926,0.422486048186424,0.0160636671491574,0.425514554937692,0.0293784350191676
3,3,oscil,3,69,0.690754477000962,0.446044165187082,0.495203709590926,0.422486048186424,0.0160636671491574,0.425514554937692,0.0293784350191676
3,4,oscil,3,177,0.690754475251289,0.446044165187082,0.495203709590926,0.422486048186424,0.0160636671491574,0.425514554937692,0.0293784350191676
3,5,oscil,3,441,0.690754475247185,0.446044165187082,0.495203709590926,0.422486048186424,0.0160636671491574,0.425514554937692,0.0293784350191676
3,6,oscil,3,1073,0.69075447524718,0.446044165187082,0.495203709590926,0.422486048186424,0.0160636671491574,0.425514554937692,0.0293784350191676
3,7,oscil,3,2561,0.690754475247182,0.446044165187082,0.495203709590926,0.422486048186424,0.0160636671491574,0.425514554937692,0.0293784350191676
3,8,oscil,3,6017,0.69075447524718,0.446044165187082,0.495203709590926,0.422486048186424,0.0160636671491574,0.425514554937692,0.0293784350191676
3,9,oscil,3,13953,0.690754475247183,0.446044165187082,0.495203709590926,0.422486048186424,0.0160636671491574,0.425514554937692,0.0293784350191676
3,10,oscil,3,32001,0.690754475247182,0.446044165187082,0.495203709590926,0.422486048186424,0.0160636671491574,0.425514554937692,0.0293784350191676
3,11,oscil,3,72705,0.690754475247177,0.446044165187082,0.495203709590926,0.422486048186424,0.0160636671491574,0.425514554937692,0.0293784350191676
3,1,oscil,4,7,0.700312850919625,0.436563704263061,0.423468561930151,0.360630786878323,0.779685378040724,0.597978510089888,0.284609461712204
3,2,oscil,4,25,0.700393140884113,0.436563704263061,0.423468561930151,0.360630786878323,0.779685378040724,0.597978510089888,0.284609461712204
3,3,oscil,4,69,0.700393197195146,0.436563704263061,0.423468561930151,0.360630786878323,0.779685378040724,0.597978510089888,0.284609461712204
3,4,oscil,4,177,0.700393196474855,0.436563704263061,0.423468561930151,0.360630786878323,0.779685378040724,0.597978510089888,0.284609461712204
3,5,oscil,4,441,0.700393196473495,0.436563704263061,0.423468561930151,0.360630786878323,0.779685378040724,0.597978510089888,0.284609461712204
