dim,k,Var3,r,steps,integral,a_1,a_2,a_3,a_4,a_5,u_1,u_2,u_3,u_4,u_5
5,1,cont,5,11,0.47507462225403,0.426035778423643,0.355602764363723,0.489464138614801,0.438897311028242,0.34150086968989,0.050937808261975,0.134958498237535,0.578133375861206,0.904369433805407,0.771166371913549
5,2,cont,5,61,0.489767049514489,0.426035778423643,0.355602764363723,0.489464138614801,0.438897311028242,0.34150086968989,0.050937808261975,0.134958498237535,0.578133375861206,0.904369433805407,0.771166371913549
5,3,cont,5,241,0.485039791877895,0.426035778423643,0.355602764363723,0.489464138614801,0.438897311028242,0.34150086968989,0.050937808261975,0.134958498237535,0.578133375861206,0.904369433805407,0.771166371913549
5,4,cont,5,801,0.486396405795206,0.426035778423643,0.355602764363723,0.489464138614801,0.438897311028242,0.34150086968989,0.050937808261975,0.134958498237535,0.578133375861206,0.904369433805407,0.771166371913549
5,5,cont,5,2433,0.486037285746211,0.426035778423643,0.355602764363723,0.489464138614801,0.438897311028242,0.34150086968989,0.050937808261975,0.134958498237535,0.578133375861206,0.904369433805407,0.771166371913549
5,6,cont,5,6993,0.486164933070028,0.426035778423643,0.355602764363723,0.489464138614801,0.438897311028242,0.34150086968989,0.050937808261975,0.134958498237535,0.578133375861206,0.904369433805407,0.771166371913549
5,7,cont,5,19313,0.486146957224189,0.426035778423643,0.355602764363723,0.489464138614801,0.438897311028242,0.34150086968989,0.050937808261975,0.134958498237535,0.578133375861206,0.904369433805407,0.771166371913549
5,8,cont,5,51713,0.486157769512697,0.426035778423643,0.355602764363723,0.489464138614801,0.438897311028242,0.34150086968989,0.050937808261975,0.134958498237535,0.578133375861206,0.904369433805407,0.771166371913549
5,1,gaus,1,11,0.919784492293558,0.355601326308758,0.437110492757655,0.338272258386628,0.361614631911114,0.258483768029864,0.550614142181343,0.221429444255205,0.255944793127236,0.735253439081163,0.315545222285068
5,2,gaus,1,61,0.9204286546013,0.355601326308758,0.437110492757655,0.338272258386628,0.361614631911114,0.258483768029864,0.550614142181343,0.221429444255205,0.255944793127236,0.735253439081163,0.315545222285068
5,3,gaus,1,241,0.920431857488522,0.355601326308758,0.437110492757655,0.338272258386628,0.361614631911114,0.258483768029864,0.550614142181343,0.221429444255205,0.255944793127236,0.735253439081163,0.315545222285068
5,4,gaus,1,801,0.920431770691505,0.355601326308758,0.437110492757655,0.338272258386628,0.361614631911114,0.258483768029864,0.550614142181343,0.221429444255205,0.255944793127236,0.735253439081163,0.315545222285068
5,5,gaus,1,2433,0.920431770486675,0.355601326308758,0.437110492757655,0.338272258386628,0.361614631911114,0.258483768029864,0.550614142181343,0.221429444255205,0.255944793127236,0.735253439081163,0.315545222285068
5,6,gaus,1,6993,0.920431770491338,0.355601326308758,0.437110492757655,0.338272258386628,0.361614631911114,0.258483768029864,0.550614142181343,0.221429444255205,0.255944793127236,0.735253439081163,0.315545222285068
5,7,gaus,1,19313,0.920431770491358,0.355601326308758,0.437110492757655,0.338272258386628,0.361614631911114,0.258483768029864,0.550614142181343,0.221429444255205,0.255944793127236,0.735253439081163,0.315545222285068
5,8,gaus,1,51713,0.920431770491358,0.355601326308758,0.437110492757655,0.338272258386628,0.361614631911114,0.258483768029864,0.550614142181343,0.221429444255205,0.255944793127236,0.735253439081163,0.315545222285068
5,1,gaus,2,11,0.938081164084479,0.257737977340837,0.300363773083635,0.266857447397054,0.250038062393891,0.409107362510066,0.7280144508162,0.621375857610279,0.125794699349698,0.21545592313338,0.308377269255781
5,2,gaus,2,61,0.938404321147694,0.257737977340837,0.300363773083635,0.266857447397054,0.250038062393891,0.409107362510066,0.7280144508162,0.621375857610279,0.125794699349698,0.21545592313338,0.308377269255781
5,3,gaus,2,241,0.93840583581715,0.257737977340837,0.300363773083635,0.266857447397054,0.250038062393891,0.409107362510066,0.7280144508162,0.621375857610279,0.125794699349698,0.21545592313338,0.308377269255781
5,4,gaus,2,801,0.938405812063014,0.257737977340837,0.300363773083635,0.266857447397054,0.250038062393891,0.409107362510066,0.7280144508162,0.621375857610279,0.125794699349698,0.21545592313338,0.308377269255781
5,5,gaus,2,2433,0.938405812016913,0.257737977340837,0.300363773083635,0.266857447397054,0.250038062393891,0.409107362510066,0.7280144508162,0.621375857610279,0.125794699349698,0.21545592313338,0.308377269255781
5,6,gaus,2,6993,0.938405812017548,0.257737977340837,0.300363773083635,0.266857447397054,0.250038062393891,0.409107362510066,0.7280144508162,0.621375857610279,0.125794699349698,0.21545592313338,0.308377269255781
5,7,gaus,2,19313,0.938405812017555,0.257737977340837,0.300363773083635,0.266857447397054,0.250038062393891,0.409107362510066,0.7280144508162,0.621375857610279,0.125794699349698,0.21545592313338,0.308377269255781
5,8,gaus,2,51713,0.938405812017562,0.257737977340837,0.300363773083635,0.266857447397054,0.250038062393891,0.409107362510066,0.7280144508162,0.621375857610279,0.125794699349698,0.21545592313338,0.308377269255781
5,1,gaus,3,11,0.910409255790754,0.298536172136846,0.395020109728061,0.311868114249847,0.483976699395384,0.391139206845892,0.802753941415439,0.394338065680218,0.262735850162332,0.283828355754023,0.71364432283962
5,2,gaus,3,61,0.911246051856522,0.298536172136846,0.395020109728061,0.311868114249847,0.483976699395384,0.391139206845892,0.802753941415439,0.394338065680218,0.262735850162332,0.283828355754023,0.71364432283962
5,3,gaus,3,241,0.911251514637382,0.298536172136846,0.395020109728061,0.311868114249847,0.483976699395384,0.391139206845892,0.802753941415439,0.394338065680218,0.262735850162332,0.283828355754023,0.71364432283962
5,4,gaus,3,801,0.911251362477058,0.298536172136846,0.395020109728061,0.311868114249847,0.483976699395384,0.391139206845892,0.802753941415439,0.394338065680218,0.262735850162332,0.283828355754023,0.71364432283962
5,5,gaus,3,2433,0.911251362007538,0.298536172136846,0.395020109728061,0.311868114249847,0.483976699395384,0.391139206845892,0.802753941415439,0.394338065680218,0.262735850162332,0.283828355754023,0.71364432283962
5,6,gaus,3,6993,0.911251362018068,0.298536172136846,0.395020109728061,0.311868114249847,0.483976699395384,0.391139206845892,0.802753941415439,0.394338065680218,0.262735850162332,0.283828355754023,0.71364432283962
5,7,gaus,3,19313,0.911251362018122,0.298536172136846,0.395020109728061,0.311868114249847,0.483976699395384,0.391139206845892,0.802753941415439,0.394338065680218,0.262735850162332,0.283828355754023,0.71364432283962
5,8,gaus,3,51713,0.91125136201812,0.298536172136846,0.395020109728061,0.311868114249847,0.483976699395384,0.391139206845892,0.802753941415439,0.394338065680218,0.262735850162332,0.283828355754023,0.71364432283962
5,1,gaus,4,11,0.845537092075252,0.266038996396024,0.346666220133227,0.389561422819924,0.480607306210401,0.483577115353715,0.879609091101584,0.992676138431266,0.946252915393803,0.478376283649921,0.124994240255344
5,2,gaus,4,61,0.846410924429698,0.266038996396024,0.346666220133227,0.389561422819924,0.480607306210401,0.483577115353715,0.879609091101584,0.992676138431266,0.946252915393803,0.478376283649921,0.124994240255344
5,3,gaus,4,241,0.846418252011336,0.266038996396024,0.346666220133227,0.389561422819924,0.480607306210401,0.483577115353715,0.879609091101584,0.992676138431266,0.946252915393803,0.478376283649921,0.124994240255344
5,4,gaus,4,801,0.846418066145167,0.266038996396024,0.346666220133227,0.389561422819924,0.480607306210401,0.483577115353715,0.879609091101584,0.992676138431266,0.946252915393803,0.478376283649921,0.124994240255344
5,5,gaus,4,2433,0.846418065322291,0.266038996396024,0.346666220133227,0.389561422819924,0.480607306210401,0.483577115353715,0.879609091101584,0.992676138431266,0.946252915393803,0.478376283649921,0.124994240255344
5,6,gaus,4,6993,0.84641806533608,0.266038996396024,0.346666220133227,0.389561422819924,0.480607306210401,0.483577115353715,0.879609091101584,0.992676138431266,0.946252915393803,0.478376283649921,0.124994240255344
5,7,gaus,4,19313,0.846418065336169,0.266038996396024,0.346666220133227,0.389561422819924,0.480607306210401,0.483577115353715,0.879609091101584,0.992676138431266,0.946252915393803,0.478376283649921,0.124994240255344
5,8,gaus,4,51713,0.846418065336164,0.266038996396024,0.346666220133227,0.389561422819924,0.480607306210401,0.483577115353715,0.879609091101584,0.992676138431266,0.946252915393803,0.478376283649921,0.124994240255344
5,1,gaus,5,11,0.903947547760687,0.362865399696242,0.321399133368117,0.405693524360271,0.295443121593007,0.481786482101267,0.824811938202454,0.183582125058882,0.393108093448545,0.912782147048597,0.534170292387813
5,2,gaus,5,61,0.904747937732181,0.362865399696242,0.321399133368117,0.405693524360271,0.295443121593007,0.481786482101267,0.824811938202454,0.183582125058882,0.393108093448545,0.912782147048597,0.534170292387813
5,3,gaus,5,241,0.904753286386769,0.362865399696242,0.321399133368117,0.405693524360271,0.295443121593007,0.481786482101267,0.824811938202454,0.183582125058882,0.393108093448545,0.912782147048597,0.534170292387813
5,4,gaus,5,801,0.904753144407634,0.362865399696242,0.321399133368117,0.405693524360271,0.295443121593007,0.481786482101267,0.824811938202454,0.183582125058882,0.393108093448545,0.912782147048597,0.534170292387813
5,5,gaus,5,2433,0.904753143967473,0.362865399696242,0.321399133368117,0.405693524360271,0.295443121593007,0.481786482101267,0.824811938202454,0.183582125058882,0.393108093448545,0.912782147048597,0.534170292387813
5,6,gaus,5,6993,0.904753143976973,0.362865399696242,0.321399133368117,0.405693524360271,0.295443121593007,0.481786482101267,0.824811938202454,0.183582125058882,0.393108093448545,0.912782147048597,0.534170292387813
5,7,gaus,5,19313,0.904753143977025,0.362865399696242,0.321399133368117,0.405693524360271,0.295443121593007,0.481786482101267,0.824811938202454,0.183582125058882,0.393108093448545,0.912782147048597,0.534170292387813
5,8,gaus,5,51713,0.904753143977017,0.362865399696242,0.321399133368117,0.405693524360271,0.295443121593007,0.481786482101267,0.824811938202454,0.183582125058882,0.393108093448545,0.912782147048597,0.534170292387813
5,1,disc,1,11,1.69294220993808,0.27847438910952,0.484044817642326,0.422091086130446,0.326777947822286,0.46516363811331,0.713973625944434,0.832367769827503,0.496482602288669,0.963216885397842,0.843314200065084
5,2,disc,1,61,1.00094938423444,0.27847438910952,0.484044817642326,0.422091086130446,0.326777947822286,0.46516363811331,0.713973625944434,0.832367769827503,0.496482602288669,0.963216885397842,0.843314200065084
5,3,disc,1,241,1.61528811986836,0.27847438910952,0.484044817642326,0.422091086130446,0.326777947822286,0.46516363811331,0.713973625944434,0.832367769827503,0.496482602288669,0.963216885397842,0.843314200065084
5,4,disc,1,801,1.58728603083339,0.27847438910952,0.484044817642326,0.422091086130446,0.326777947822286,0.46516363811331,0.713973625944434,0.832367769827503,0.496482602288669,0.963216885397842,0.843314200065084
5,5,disc,1,2433,1.51449479515869,0.27847438910952,0.484044817642326,0.422091086130446,0.326777947822286,0.46516363811331,0.713973625944434,0.832367769827503,0.496482602288669,0.963216885397842,0.843314200065084
5,6,disc,1,6993,1.53945919349793,0.27847438910952,0.484044817642326,0.422091086130446,0.326777947822286,0.46516363811331,0.713973625944434,0.832367769827503,0.496482602288669,0.963216885397842,0.843314200065084
5,7,disc,1,19313,1.5381116355198,0.27847438910952,0.484044817642326,0.422091086130446,0.326777947822286,0.46516363811331,0.713973625944434,0.832367769827503,0.496482602288669,0.963216885397842,0.843314200065084
5,8,disc,1,51713,1.53098254375968,0.27847438910952,0.484044817642326,0.422091086130446,0.326777947822286,0.46516363811331,0.713973625944434,0.832367769827503,0.496482602288669,0.963216885397842,0.843314200065084
5,1,disc,2,11,1.77359393145973,0.453755965010042,0.478054994277457,0.420991475474812,0.325757697630604,0.432949354710288,0.948458494460394,0.681841228529534,0.56319510284956,0.149974089105093,0.986210263457366
5,2,disc,2,61,1.92740620281017,0.453755965010042,0.478054994277457,0.420991475474812,0.325757697630604,0.432949354710288,0.948458494460394,0.681841228529534,0.56319510284956,0.149974089105093,0.986210263457366
5,3,disc,2,241,1.44367235337671,0.453755965010042,0.478054994277457,0.420991475474812,0.325757697630604,0.432949354710288,0.948458494460394,0.681841228529534,0.56319510284956,0.149974089105093,0.986210263457366
5,4,disc,2,801,1.68363690963989,0.453755965010042,0.478054994277457,0.420991475474812,0.325757697630604,0.432949354710288,0.948458494460394,0.681841228529534,0.56319510284956,0.149974089105093,0.986210263457366
5,5,disc,2,2433,1.72598273350635,0.453755965010042,0.478054994277457,0.420991475474812,0.325757697630604,0.432949354710288,0.948458494460394,0.681841228529534,0.56319510284956,0.149974089105093,0.986210263457366
5,6,disc,2,6993,1.75162244041699,0.453755965010042,0.478054994277457,0.420991475474812,0.325757697630604,0.432949354710288,0.948458494460394,0.681841228529534,0.56319510284956,0.149974089105093,0.986210263457366
5,7,disc,2,19313,1.7658754530329,0.453755965010042,0.478054994277457,0.420991475474812,0.325757697630604,0.432949354710288,0.948458494460394,0.681841228529534,0.56319510284956,0.149974089105093,0.986210263457366
5,8,disc,2,51713,1.75156872305843,0.453755965010042,0.478054994277457,0.420991475474812,0.325757697630604,0.432949354710288,0.948458494460394,0.681841228529534,0.56319510284956,0.149974089105093,0.986210263457366
5,1,disc,3,11,0.299639244995797,0.436005271409793,0.350864860519406,0.290232105219414,0.255600241802333,0.276469641695053,0.276210352592125,0.615238724145232,0.294852119850955,0.518275470487495,0.738923783707589
5,2,disc,3,61,0.51581155248254,0.436005271409793,0.350864860519406,0.290232105219414,0.255600241802333,0.276469641695053,0.276210352592125,0.615238724145232,0.294852119850955,0.518275470487495,0.738923783707589
5,3,disc,3,241,0.267118509096119,0.436005271409793,0.350864860519406,0.290232105219414,0.255600241802333,0.276469641695053,0.276210352592125,0.615238724145232,0.294852119850955,0.518275470487495,0.738923783707589
5,4,disc,3,801,0.31141510704014,0.436005271409793,0.350864860519406,0.290232105219414,0.255600241802333,0.276469641695053,0.276210352592125,0.615238724145232,0.294852119850955,0.518275470487495,0.738923783707589
5,5,disc,3,2433,0.348727056580682,0.436005271409793,0.350864860519406,0.290232105219414,0.255600241802333,0.276469641695053,0.276210352592125,0.615238724145232,0.294852119850955,0.518275470487495,0.738923783707589
5,6,disc,3,6993,0.327996910309674,0.436005271409793,0.350864860519406,0.290232105219414,0.255600241802333,0.276469641695053,0.276210352592125,0.615238724145232,0.294852119850955,0.518275470487495,0.738923783707589
5,7,disc,3,19313,0.309512123169176,0.436005271409793,0.350864860519406,0.290232105219414,0.255600241802333,0.276469641695053,0.276210352592125,0.615238724145232,0.294852119850955,0.518275470487495,0.738923783707589
5,8,disc,3,51713,0.306647618908931,0.436005271409793,0.350864860519406,0.290232105219414,0.255600241802333,0.276469641695053,0.276210352592125,0.615238724145232,0.294852119850955,0.518275470487495,0.738923783707589
5,1,disc,4,11,1.26429072749085,0.270250806352641,0.290366206065097,0.272950890819736,0.283533325269635,0.267949043869105,0.931999026784266,0.61554945634954,0.63328400827756,0.00668715205199222,0.214865677674565
5,2,disc,4,61,1.35076555725746,0.270250806352641,0.290366206065097,0.272950890819736,0.283533325269635,0.267949043869105,0.931999026784266,0.61554945634954,0.63328400827756,0.00668715205199222,0.214865677674565
5,3,disc,4,241,1.03019617526985,0.270250806352641,0.290366206065097,0.272950890819736,0.283533325269635,0.267949043869105,0.931999026784266,0.61554945634954,0.63328400827756,0.00668715205199222,0.214865677674565
5,4,disc,4,801,1.1927248121793,0.270250806352641,0.290366206065097,0.272950890819736,0.283533325269635,0.267949043869105,0.931999026784266,0.61554945634954,0.63328400827756,0.00668715205199222,0.214865677674565
5,5,disc,4,2433,1.07191214954751,0.270250806352641,0.290366206065097,0.272950890819736,0.283533325269635,0.267949043869105,0.931999026784266,0.61554945634954,0.63328400827756,0.00668715205199222,0.214865677674565
5,6,disc,4,6993,1.09321196738989,0.270250806352641,0.290366206065097,0.272950890819736,0.283533325269635,0.267949043869105,0.931999026784266,0.61554945634954,0.63328400827756,0.00668715205199222,0.214865677674565
5,7,disc,4,19313,1.08673270675302,0.270250806352641,0.290366206065097,0.272950890819736,0.283533325269635,0.267949043869105,0.931999026784266,0.61554945634954,0.63328400827756,0.00668715205199222,0.214865677674565
5,8,disc,4,51713,1.09768667864402,0.270250806352641,0.290366206065097,0.272950890819736,0.283533325269635,0.267949043869105,0.931999026784266,0.61554945634954,0.63328400827756,0.00668715205199222,0.214865677674565
5,1,disc,5,11,0,0.400141342452357,0.359023310912372,0.29339013741265,0.298723495713547,0.29728020908316,0.268847330928543,0.0400667051753275,0.744080103196827,0.944833135835646,0.221360537640585
5,2,disc,5,61,0.0433338143292096,0.400141342452357,0.359023310912372,0.29339013741265,0.298723495713547,0.29728020908316,0.268847330928543,0.0400667051753275,0.744080103196827,0.944833135835646,0.221360537640585
5,3,disc,5,241,0.0479951326839424,0.400141342452357,0.359023310912372,0.29339013741265,0.298723495713547,0.29728020908316,0.268847330928543,0.0400667051753275,0.744080103196827,0.944833135835646,0.221360537640585
5,4,disc,5,801,0.00731671026854528,0.400141342452357,0.359023310912372,0.29339013741265,0.298723495713547,0.29728020908316,0.268847330928543,0.0400667051753275,0.744080103196827,0.944833135835646,0.221360537640585
5,5,disc,5,2433,0.0425330765763104,0.400141342452357,0.359023310912372,0.29339013741265,0.298723495713547,0.29728020908316,0.268847330928543,0.0400667051753275,0.744080103196827,0.944833135835646,0.221360537640585
5,6,disc,5,6993,0.0247423149831248,0.400141342452357,0.359023310912372,0.29339013741265,0.298723495713547,0.29728020908316,0.268847330928543,0.0400667051753275,0.744080103196827,0.944833135835646,0.221360537640585
5,7,disc,5,19313,0.019092821731649,0.400141342452357,0.359023310912372,0.29339013741265,0.298723495713547,0.29728020908316,0.268847330928543,0.0400667051753275,0.744080103196827,0.944833135835646,0.221360537640585
5,8,disc,5,51713,0.0197895424412034,0.400141342452357,0.359023310912372,0.29339013741265,0.298723495713547,0.29728020908316,0.268847330928543,0.0400667051753275,0.744080103196827,0.944833135835646,0.221360537640585
5,1,oscil,1,11,0.784916891235137,0.462452093324183,0.373571767616876,0.496434668945681,0.293056654511315,0.487525765900786,0.929891654919019,0.490543801761666,0.796324414387007,0.184799114616105,0.22778451515102
5,2,oscil,1,61,0.785328974928733,0.462452093324183,0.373571767616876,0.496434668945681,0.293056654511315,0.487525765900786,0.929891654919019,0.490543801761666,0.796324414387007,0.184799114616105,0.22778451515102
5,3,oscil,1,241,0.785327186811883,0.462452093324183,0.373571767616876,0.496434668945681,0.293056654511315,0.487525765900786,0.929891654919019,0.490543801761666,0.796324414387007,0.184799114616105,0.22778451515102
5,4,oscil,1,801,0.785327183322461,0.462452093324183,0.373571767616876,0.496434668945681,0.293056654511315,0.487525765900786,0.929891654919019,0.490543801761666,0.796324414387007,0.184799114616105,0.22778451515102
5,5,oscil,1,2433,0.78532718335264,0.462452093324183,0.373571767616876,0.496434668945681,0.293056654511315,0.487525765900786,0.929891654919019,0.490543801761666,0.796324414387007,0.184799114616105,0.22778451515102
5,6,oscil,1,6993,0.785327183352686,0.462452093324183,0.373571767616876,0.496434668945681,0.293056654511315,0.487525765900786,0.929891654919019,0.490543801761666,0.796324414387007,0.184799114616105,0.22778451515102
5,7,oscil,1,19313,0.785327183352686,0.462452093324183,0.373571767616876,0.496434668945681,0.293056654511315,0.487525765900786,0.929891654919019,0.490543801761666,0.796324414387007,0.184799114616105,0.22778451515102
5,8,oscil,1,51713,0.785327183352681,0.462452093324183,0.373571767616876,0.496434668945681,0.293056654511315,0.487525765900786,0.929891654919019,0.490543801761666,0.796324414387007,0.184799114616105,0.22778451515102
5,1,oscil,2,11,-0.955015916049417,0.295427872494374,0.458243198147089,0.351573910741423,0.355362702203487,0.383313545619632,0.382335092322349,0.447633358936399,0.359891306905956,0.144467011842652,0.816638916199155
5,2,oscil,2,61,-0.955300331696673,0.295427872494374,0.458243198147089,0.351573910741423,0.355362702203487,0.383313545619632,0.382335092322349,0.447633358936399,0.359891306905956,0.144467011842652,0.816638916199155
5,3,oscil,2,241,-0.955299343761206,0.295427872494374,0.458243198147089,0.351573910741423,0.355362702203487,0.383313545619632,0.382335092322349,0.447633358936399,0.359891306905956,0.144467011842652,0.816638916199155
5,4,oscil,2,801,-0.955299342717445,0.295427872494374,0.458243198147089,0.351573910741423,0.355362702203487,0.383313545619632,0.382335092322349,0.447633358936399,0.359891306905956,0.144467011842652,0.816638916199155
5,5,oscil,2,2433,-0.955299342727001,0.295427872494374,0.458243198147089,0.351573910741423,0.355362702203487,0.383313545619632,0.382335092322349,0.447633358936399,0.359891306905956,0.144467011842652,0.816638916199155
5,6,oscil,2,6993,-0.955299342727006,0.295427872494374,0.458243198147089,0.351573910741423,0.355362702203487,0.383313545619632,0.382335092322349,0.447633358936399,0.359891306905956,0.144467011842652,0.816638916199155
5,7,oscil,2,19313,-0.955299342727008,0.295427872494374,0.458243198147089,0.351573910741423,0.355362702203487,0.383313545619632,0.382335092322349,0.447633358936399,0.359891306905956,0.144467011842652,0.816638916199155
5,8,oscil,2,51713,-0.95529934272701,0.295427872494374,0.458243198147089,0.351573910741423,0.355362702203487,0.383313545619632,0.382335092322349,0.447633358936399,0.359891306905956,0.144467011842652,0.816638916199155
5,1,oscil,3,11,-0.848700204891443,0.339462405428049,0.387013419900343,0.445172142806486,0.389720084771783,0.325423084663823,0.430317476657299,0.00242130741918201,0.66465941141942,0.25678792415858,0.59192337739218
